25	1574	1023
25	1109	1024
25	1248	1025
25	1429	1026
25	578	1027
25	2044	1028
25	588	1029
25	900	1030
13	1496	1031
13	2440	1032
13	1659	1033
13	850	1034
13	1865	1035
13	1289	1036
13	1413	1037
13	422	1038
13	1852	1039
13	413	1040
4	1691	1041
4	72	1042
4	1415	1043
4	495	1044
4	599	1045
4	855	1046
4	2190	1047
4	582	1048
4	493	1049
4	2002	1050
39	422	1051
39	1289	1052
39	1852	1053
39	1865	1054
39	1496	1055
39	1413	1056
39	850	1057
39	413	1058
39	1659	1059
39	2440	1060
40	1852	1061
40	1289	1062
40	850	1063
40	1413	1064
40	1865	1065
40	422	1066
40	159	1067
40	1659	1068
40	2440	1069
40	413	1070
21	1531	1071
21	1211	1072
21	1500	1073
21	161	1074
21	1777	1075
21	672	1076
21	1705	1077
21	1042	1078
21	207	1079
21	2223	1080
22	364	1081
22	1791	1082
22	2112	1083
22	1211	1084
22	1750	1085
22	1848	1086
22	477	1087
22	558	1088
22	1214	1089
22	185	1090
2	486	1091
2	473	1092
2	803	1093
2	1276	1094
2	1246	1095
2	677	1096
2	1072	1097
2	344	1098
2	1444	1099
2	2080	1100
23	1	1101
23	610	1102
23	1075	1103
23	1062	1104
23	1483	1105
23	2510	1106
23	1824	1107
23	419	1108
23	1189	1109
23	1350	1110
11	798	1111
11	1491	1112
11	636	1113
11	394	1114
11	2004	1115
11	476	1116
11	508	1117
11	2480	1118
11	683	1119
11	588	1120
37	1500	1121
37	1777	1122
37	1705	1123
37	2223	1124
37	161	1125
37	1211	1126
37	1531	1127
37	207	1128
37	1042	1129
37	672	1130
4	803	1131
4	344	1132
4	1246	1133
4	473	1134
4	1072	1135
4	2080	1136
4	677	1137
4	1211	1138
4	1444	1139
4	486	1140
17	1062	1141
17	2558	1142
17	419	1143
17	2510	1144
17	1075	1145
17	1189	1146
17	1483	1147
17	1350	1148
17	1824	1149
17	610	1150
41	18	1151
41	1993	1152
41	1405	1153
41	2421	1154
41	1047	1155
41	2328	1156
41	1959	1157
41	703	1158
41	1991	1159
41	436	1160
39	577	1161
39	839	1162
39	1034	1163
39	1615	1164
39	2508	1165
39	588	1166
39	812	1167
39	2446	1168
39	336	1169
39	292	1170
40	1214	1171
40	477	1172
40	1848	1173
40	1750	1174
40	558	1175
40	185	1176
40	364	1177
40	1791	1178
40	1276	1179
40	2112	1180
13	947	1181
13	336	1182
13	812	1183
13	839	1184
13	1034	1185
13	577	1186
13	1615	1187
13	2446	1188
13	2508	1189
13	292	1190
7	1791	1191
7	1047	1192
7	1214	1193
7	477	1194
7	2112	1195
7	185	1196
7	1848	1197
7	1750	1198
7	364	1199
7	558	1200
28	2344	1201
28	1309	1202
28	362	1203
28	1310	1204
28	417	1205
28	564	1206
28	2037	1207
28	870	1208
28	209	1209
28	618	1210
25	696	1211
25	2530	1212
25	2380	1213
25	1433	1214
25	1496	1215
25	1206	1216
25	2228	1217
25	611	1218
25	1291	1219
25	2097	1220
31	837	1221
31	1496	1222
31	769	1223
31	867	1224
31	1789	1225
31	695	1226
31	2562	1227
31	1293	1228
31	545	1229
31	231	1230
44	2237	1231
44	165	1232
44	1535	1233
44	1276	1234
44	246	1235
44	1180	1236
44	1512	1237
44	199	1238
44	2168	1239
44	163	1240
30	703	1241
30	1405	1242
30	2421	1243
30	1993	1244
30	2328	1245
30	1991	1246
30	18	1247
30	1	1248
30	436	1249
30	1959	1250
10	2513	1251
10	2381	1252
10	2414	1253
10	2354	1254
10	1875	1255
10	2280	1256
10	1696	1257
10	634	1258
10	1047	1259
10	1627	1260
27	560	1261
27	2016	1262
27	1198	1263
27	1656	1264
27	201	1265
27	2262	1266
27	619	1267
27	1250	1268
27	947	1269
27	1128	1270
42	296	1271
42	2057	1272
42	1952	1273
42	142	1274
42	1276	1275
42	552	1276
42	1056	1277
42	546	1278
42	409	1279
42	216	1280
45	677	1281
45	803	1282
45	473	1283
45	344	1284
45	1444	1285
45	618	1286
45	1072	1287
45	486	1288
45	1246	1289
45	2080	1290
35	947	1291
35	2016	1292
35	201	1293
35	1198	1294
35	1250	1295
35	1128	1296
35	1656	1297
35	2262	1298
35	619	1299
35	560	1300
37	703	1301
37	1959	1302
37	436	1303
37	1405	1304
37	1991	1305
37	2328	1306
37	1496	1307
37	1993	1308
37	18	1309
37	2421	1310
18	1740	1311
18	298	1312
18	2452	1313
18	56	1314
18	584	1315
18	487	1316
18	1598	1317
18	1695	1318
18	403	1319
18	1276	1320
21	2324	1321
21	2385	1322
21	159	1323
21	2470	1324
21	2343	1325
21	823	1326
21	154	1327
21	607	1328
21	2377	1329
21	1091	1330
46	1832	1331
46	312	1332
46	1021	1333
46	588	1334
46	2445	1335
46	2554	1336
46	2544	1337
46	401	1338
46	551	1339
46	828	1340
42	2558	1341
42	441	1342
42	1224	1343
42	1507	1344
42	64	1345
42	1303	1346
42	1283	1347
42	46	1348
42	2294	1349
42	2486	1350
47	2558	1351
47	1245	1352
26	692	1353
26	1281	1354
26	1378	1355
26	1125	1356
26	2085	1357
26	263	1358
26	949	1359
26	1934	1360
26	572	1361
26	372	1362
12	1133	1363
12	1101	1364
12	1108	1365
12	2049	1366
12	947	1367
12	2348	1368
12	2094	1369
12	2256	1370
12	265	1371
12	1333	1372
22	755	1373
22	539	1374
22	1215	1375
22	1618	1376
22	2406	1377
22	1759	1378
22	1047	1379
22	354	1380
22	2411	1381
22	734	1382
43	1207	1383
43	1226	1384
43	648	1385
43	2424	1386
43	692	1387
43	669	1388
43	1670	1389
43	2070	1390
43	2560	1391
43	2156	1392
4	1974	1393
4	1869	1394
4	2550	1395
4	11	1396
4	1060	1397
4	1354	1398
4	1276	1399
4	65	1400
4	901	1401
4	2052	1402
48	499	1403
48	172	1404
48	2558	1405
48	1710	1406
48	1081	1407
48	1406	1408
48	1068	1409
48	320	1410
48	995	1411
48	1314	1412
35	605	1413
35	2043	1414
35	1943	1415
35	641	1416
35	1445	1417
35	588	1418
35	101	1419
35	1922	1420
35	737	1421
35	1417	1422
47	2486	1423
47	2294	1424
47	1	1425
47	1303	1426
47	64	1427
47	1283	1428
47	46	1429
47	1507	1430
47	1224	1431
47	441	1432
18	2062	1433
18	1763	1434
18	954	1435
18	1000	1436
18	55	1437
18	947	1438
18	451	1439
18	105	1440
18	738	1441
18	1583	1442
8	1618	1443
8	1349	1444
8	354	1445
8	1759	1446
8	539	1447
8	755	1448
8	1215	1449
8	734	1450
8	2411	1451
8	2406	1452
49	76	1453
49	1122	1454
49	2327	1455
49	510	1456
49	2107	1457
49	1446	1458
49	1459	1459
49	2255	1460
49	1329	1461
49	616	1462
50	1341	1463
50	819	1464
50	841	1465
50	1116	1466
50	1755	1467
50	2437	1468
50	937	1469
50	1538	1470
50	328	1471
50	1904	1472
33	2043	1473
33	1922	1474
33	641	1475
33	1417	1476
33	101	1477
33	692	1478
33	737	1479
33	605	1480
33	1445	1481
33	1943	1482
25	2085	1483
25	1378	1484
25	1281	1485
25	263	1486
25	572	1487
25	1934	1488
25	949	1489
25	1	1490
25	1125	1491
25	372	1492
6	2028	1493
6	2079	1494
6	1807	1495
6	287	1496
6	902	1497
6	1196	1498
6	692	1499
6	1225	1500
6	1231	1501
6	1540	1502
12	1	1503
12	441	1504
12	1507	1505
12	46	1506
12	2486	1507
12	1224	1508
12	64	1509
12	2294	1510
12	1303	1511
12	1283	1512
46	320	1513
46	499	1514
46	1068	1515
46	1406	1516
46	172	1517
46	1276	1518
46	1314	1519
46	1710	1520
46	1081	1521
46	995	1522
16	1441	1523
16	229	1524
16	817	1525
16	402	1526
16	1432	1527
16	2419	1528
16	1349	1529
16	892	1530
16	2304	1531
16	898	1532
29	539	1533
29	2406	1534
29	2411	1535
29	2558	1536
29	1215	1537
29	1759	1538
29	354	1539
29	755	1540
29	734	1541
29	1618	1542
4	499	1543
4	320	1544
4	1710	1545
4	1081	1546
4	1314	1547
4	1406	1548
4	1068	1549
4	995	1550
4	2558	1551
4	172	1552
20	902	1553
20	2028	1554
20	692	1555
20	2079	1556
20	1807	1557
20	1540	1558
20	1225	1559
20	1231	1560
20	287	1561
20	1196	1562
11	2461	1563
11	1412	1564
11	1842	1565
11	1212	1566
11	1	1567
11	1411	1568
11	395	1569
11	1537	1570
11	461	1571
11	2420	1572
24	1842	1573
24	1276	1574
24	2461	1575
24	1212	1576
24	1412	1577
24	395	1578
24	1411	1579
24	1537	1580
24	461	1581
24	2420	1582
21	55	1583
21	1000	1584
21	1583	1585
21	954	1586
21	588	1587
21	1763	1588
21	451	1589
21	738	1590
21	2062	1591
21	105	1592
17	641	1593
17	737	1594
17	1943	1595
17	101	1596
17	2043	1597
17	1922	1598
17	1445	1599
17	605	1600
17	819	1601
17	1417	1602
31	1161	1603
31	2234	1604
31	1242	1605
31	2431	1606
31	2371	1607
31	92	1608
31	684	1609
31	1401	1610
31	1047	1611
31	443	1612
23	402	1613
23	229	1614
23	1441	1615
23	1349	1616
23	2304	1617
23	892	1618
23	2419	1619
23	1432	1620
23	898	1621
23	817	1622
15	1116	1623
15	2437	1624
15	1538	1625
15	841	1626
15	1904	1627
15	1341	1628
15	328	1629
15	616	1630
15	937	1631
15	1755	1632
30	2560	1633
30	1226	1634
30	495	1635
30	669	1636
30	2070	1637
30	1670	1638
30	2156	1639
30	1207	1640
30	2424	1641
30	648	1642
2	954	1643
2	55	1644
2	618	1645
2	451	1646
2	105	1647
2	2062	1648
2	1763	1649
2	1583	1650
2	1000	1651
2	738	1652
34	873	1653
34	1470	1654
34	42	1655
34	2542	1656
34	2188	1657
34	538	1658
34	947	1659
34	214	1660
34	1866	1661
34	1516	1662
51	1644	1663
51	1825	1664
51	666	1665
51	2540	1666
51	939	1667
51	692	1668
51	2253	1669
51	169	1670
51	2290	1671
51	2182	1672
47	588	1673
47	734	1674
47	755	1675
47	354	1676
47	2411	1677
47	1759	1678
47	1215	1679
47	539	1680
47	2406	1681
47	1618	1682
42	2372	1683
42	2512	1684
42	1464	1685
42	1431	1686
42	159	1687
42	93	1688
42	1392	1689
42	1168	1690
42	1004	1691
42	4	1692
48	1276	1693
48	2424	1694
48	648	1695
48	1207	1696
48	2156	1697
48	1226	1698
48	2560	1699
48	2070	1700
48	1670	1701
48	669	1702
27	1825	1703
27	939	1704
27	666	1705
27	1644	1706
27	169	1707
27	2290	1708
27	159	1709
27	2182	1710
27	2540	1711
27	2253	1712
12	2156	1713
12	2560	1714
12	1226	1715
12	1207	1716
12	1670	1717
12	2070	1718
12	2424	1719
12	819	1720
12	648	1721
12	669	1722
4	692	1723
4	1412	1724
4	395	1725
4	461	1726
4	1411	1727
4	2420	1728
4	1842	1729
4	2461	1730
4	1537	1731
4	1212	1732
46	902	1733
46	1540	1734
46	2079	1735
46	1211	1736
46	1807	1737
46	1225	1738
46	2028	1739
46	1196	1740
46	1231	1741
46	287	1742
36	2182	1743
36	666	1744
36	1825	1745
36	1644	1746
36	939	1747
36	2290	1748
36	169	1749
36	2540	1750
36	947	1751
36	2253	1752
21	7	1753
21	1307	1754
21	481	1755
21	1677	1756
21	2263	1757
21	478	1758
21	1653	1759
21	955	1760
21	1276	1761
21	1813	1762
2	692	1763
2	1540	1764
2	2028	1765
2	1225	1766
2	902	1767
2	287	1768
2	1807	1769
2	2079	1770
2	1231	1771
2	1196	1772
52	1276	1773
52	1736	1774
52	1738	1775
52	767	1776
52	2341	1777
52	1261	1778
52	1316	1779
52	1753	1780
52	1190	1781
52	2150	1782
18	2084	1783
18	100	1784
18	581	1785
18	286	1786
18	250	1787
18	2474	1788
18	1820	1789
18	618	1790
18	2088	1791
18	203	1792
33	937	1793
33	1341	1794
33	328	1795
33	1904	1796
33	1538	1797
33	1755	1798
33	2437	1799
33	1211	1800
33	841	1801
33	1116	1802
13	402	1803
13	892	1804
13	2304	1805
13	1432	1806
13	817	1807
13	229	1808
13	2419	1809
13	618	1810
13	898	1811
13	1441	1812
17	1755	1813
17	937	1814
17	2437	1815
17	328	1816
17	1341	1817
17	1116	1818
17	1904	1819
17	841	1820
17	1538	1821
17	1211	1822
35	1738	1823
35	767	1824
35	1190	1825
35	819	1826
35	1316	1827
35	2150	1828
35	1261	1829
35	2341	1830
35	1736	1831
35	1753	1832
26	2290	1833
26	1496	1834
26	666	1835
26	2182	1836
26	1825	1837
26	169	1838
26	939	1839
26	2540	1840
26	1644	1841
26	2253	1842
38	367	1843
38	2164	1844
38	356	1845
38	159	1846
38	1403	1847
38	899	1848
38	820	1849
38	1956	1850
38	613	1851
38	1889	1852
25	1425	1853
25	1418	1854
25	1575	1855
25	2067	1856
25	1357	1857
25	495	1858
25	563	1859
25	404	1860
25	979	1861
25	1999	1862
41	2143	1863
41	931	1864
41	2390	1865
41	1276	1866
41	913	1867
41	1338	1868
41	609	1869
41	1375	1870
41	1086	1871
41	44	1872
28	929	1873
28	1123	1874
28	267	1875
28	942	1876
28	1646	1877
28	1219	1878
28	956	1879
28	2207	1880
28	159	1881
28	973	1882
53	531	1883
53	1041	1884
53	139	1885
53	1296	1886
53	2254	1887
53	575	1888
53	1228	1889
53	1912	1890
53	1550	1891
53	2558	1892
54	161	1893
54	1705	1894
54	692	1895
54	2223	1896
54	1777	1897
54	207	1898
54	1531	1899
54	1500	1900
54	1042	1901
54	672	1902
24	1738	1903
24	767	1904
24	1316	1905
24	1190	1906
24	1753	1907
24	2150	1908
24	1261	1909
24	159	1910
24	2341	1911
24	1736	1912
4	1392	1913
4	1168	1914
4	93	1915
4	1004	1916
4	2372	1917
4	4	1918
4	1464	1919
4	1431	1920
4	2512	1921
4	1047	1922
11	1831	1923
11	495	1924
11	1475	1925
11	1800	1926
11	150	1927
11	708	1928
11	805	1929
11	1369	1930
11	294	1931
11	1692	1932
6	857	1933
6	1442	1934
6	806	1935
6	1754	1936
6	962	1937
6	2558	1938
6	1640	1939
6	1651	1940
6	928	1941
6	2141	1942
20	973	1943
20	267	1944
20	1219	1945
20	942	1946
20	1646	1947
20	929	1948
20	1276	1949
20	2207	1950
20	1123	1951
20	956	1952
2	93	1953
2	2512	1954
2	4	1955
2	1464	1956
2	1004	1957
2	1431	1958
2	1392	1959
2	1168	1960
2	1496	1961
2	2372	1962
46	1431	1963
46	4	1964
46	1004	1965
46	1392	1966
46	2512	1967
46	1168	1968
46	1464	1969
46	93	1970
46	618	1971
46	2372	1972
29	1401	1973
29	2431	1974
29	2234	1975
